Date,E_GT_WMF,E_GT_N,E_GT_R,E_CHEM_WMF,E_CHEM_N,E_CHEM_R,E_ME_WMF,E_ME_N,E_ME_R,E_UHR_WMF,E_UHR_N,E_UHR_R,E_PI_WMF,E_PI_N,E_PI_R,E_MET_WMF,E_MET_N,E_MET_R,E_FZ_WMF,E_FZ_N,E_FZ_R,E_TBS_WMF,E_TBS_N,E_TBS_R,A_GT_WMF,A_GT_N,A_GT_R,A_CHEM_WMF,A_CHEM_N,A_CHEM_R,A_ME_WMF,A_ME_N,A_ME_R,A_UHR_WMF,A_UHR_N,A_UHR_R,A_PI_WMF,A_PI_N,A_PI_R,A_MET_WMF,A_MET_N,A_MET_R,A_FZ_WMF,A_FZ_N,A_FZ_R,A_TBS_WMF,A_TBS_N,A_TBS_R,H_GT_WMF
2001-11-01,10098.45757262,-12.6,-11.5,2184.55667174,5.6,-7.3,2265.32392299,-13.8,-9.8,124.42763623,-16.2,-25.6,344.08219829,-10.3,-7.6,755.88184945,-18.9,-13.3,1098.45962769,-31.4,-33.3,695.05352065,-8.5,-7.0,10236.19320255,-3.8,-2.5,3360.50611824,5.2,6.3,2818.83055796,-7.7,-7.4,816.46653624,-9.4,-8.3,699.05668928,-0.4,2.1,798.85284557,-14.3,-12.7,224.19765502,-1.1,0.8,325.165251,-3.3,-0.7,137.73562993
2001-12-01,10110.16460783,-15.1,-13.9,2063.95190056,-6.7,-18.6,2203.34582385,-22.0,-16.0,111.54555275,-21.8,-30.8,331.8118291,-18.1,-19.2,759.29787109,-23.0,-19.3,1148.67042859,-13.3,-14.2,721.34285062,-9.0,-9.3,10543.1079827,-5.7,-7.0,3706.84151321,20.5,10.1,2722.98484189,-20.5,-17.3,842.89873536,-13.5,-19.4,695.94779014,-2.1,-1.9,819.36710493,-20.4,-19.7,222.7631565,-19.3,-13.8,313.8889172,-7.1,-7.4,432.94337487
2002-01-01,11029.22255892,-3.0,0.9,2209.82400935,8.0,8.8,2237.74473522,-20.0,-14.0,156.60706537,3.2,-10.1,396.34657505,-1.4,-2.5,785.22580293,-16.5,-11.9,1339.80622839,9.8,8.4,784.21720774,1.4,-0.2,11317.0245075,2.1,-0.1,3873.38473781,13.7,3.4,2767.29889052,-14.4,-10.4,902.98865243,-2.1,-14.2,703.93598066,1.8,1.7,804.30237803,-13.7,-11.2,512.86345994,83.7,86.0,344.90793501,4.1,0.3,287.80194859
2002-02-01,11085.47322049,-1.0,2.5,2549.15645076,21.0,17.7,2278.24032846,-12.3,-7.1,155.38599735,4.6,-9.9,380.77982391,2.2,3.6,784.12596864,-15.6,-9.8,1119.36476212,-14.7,-12.4,746.04123186,-1.5,-1.9,10775.11751415,-4.0,-2.7,3508.2235952,3.5,5.4,2698.18532797,-17.0,-14.7,904.24895174,-10.4,-10.6,721.37341469,2.0,-4.0,808.19105672,-11.7,-7.7,368.21364468,6.7,-5.8,351.71582542,6.4,1.9,-310.35570634
2002-03-01,10710.45832209,-3.0,-0.5,2078.76262934,-3.6,-3.8,2255.55184559,-14.2,-9.7,163.46526632,16.4,18.5,393.30517998,-0.5,2.0,772.74161807,-14.5,-9.4,1218.39879292,7.0,6.9,734.62274339,-3.7,-5.7,11082.47909897,0.2,1.1,3641.17888097,6.7,6.7,2704.60985558,-20.0,-18.0,867.30966072,6.9,5.2,769.74770936,8.8,8.6,817.34506387,-10.0,-6.2,505.31165638,99.7,89.2,358.08219828,8.7,5.9,372.02077687
2002-04-01,11257.83082241,-0.3,3.0,2621.81425586,16.1,12.4,2227.61458192,-15.3,-10.2,169.96306764,16.5,12.3,439.49126554,9.4,9.0,800.45230348,-11.5,-5.4,1191.7647369,-3.6,-1.6,744.9457755,-3.7,-2.3,11255.03340468,2.6,1.7,4089.1562388,14.2,9.0,2639.84394147,-15.5,-14.8,840.84592423,-5.6,-3.0,742.87380313,5.6,4.0,814.14117471,-8.7,-4.8,369.83407548,65.5,43.4,350.47566285,3.6,2.2,-2.79741773
2002-05-01,10887.27834577,-2.0,1.6,2209.21695338,2.1,0.7,2195.64358059,-13.3,-6.4,169.71358863,21.6,26.3,376.25293443,-1.9,1.5,765.40033458,-16.8,-11.2,1221.99779611,1.3,0.7,725.66790815,-5.7,-3.0,11154.97358349,1.6,1.6,3745.0040456,5.0,2.5,2735.1434678,-11.5,-9.5,893.28575383,2.6,8.6,729.41558631,2.1,3.5,832.93987956,-5.4,-5.0,473.50206891,66.1,43.9,349.52089995,6.4,9.4,267.69523772
2002-06-01,10967.93849544,-1.1,2.7,2560.63274209,14.7,14.9,2196.82994469,-12.5,-8.3,165.46316582,21.1,10.7,370.70728342,-9.2,-4.8,787.27416397,-10.6,-5.1,1114.82766446,-11.0,-13.2,719.36341911,-7.1,-3.3,11150.86061029,1.7,1.9,3851.88201098,8.5,9.1,2673.93448759,-11.6,-11.0,899.28431785,-0.9,-2.5,716.70782759,2.1,-1.6,822.12676589,-8.6,-3.6,454.72371598,86.4,67.8,334.77607818,-1.3,-1.3,182.92211485
2002-07-01,10768.80217511,-2.6,3.0,2355.25728767,6.0,5.6,2175.35669633,-13.1,-7.1,167.95641721,19.5,13.8,371.37060952,-9.1,0.3,785.54105011,-8.7,-1.9,1204.83698416,-0.6,8.9,712.7821493,-8.2,-4.9,11080.22071721,0.9,6.0,3762.18518494,4.4,13.3,2685.16217492,-11.1,-10.1,910.79574409,-3.1,2.4,771.57809475,9.9,10.3,817.16712347,-8.8,-4.2,402.66706549,61.8,84.7,337.08021748,0.5,1.2,311.4185421
2002-08-01,10280.81506339,-5.9,-2.4,2083.44359881,-8.3,-13.5,2176.09233378,-10.2,-4.9,152.4900226,11.3,21.3,363.19516669,-4.0,-6.5,803.19695258,-5.2,-1.6,1113.79088258,-5.7,2.9,722.35763156,-4.7,0.1,10940.15951477,1.0,0.7,3996.21665332,12.3,6.6,2515.71012895,-14.6,-14.3,879.66389514,-3.5,2.4,673.66647293,-5.3,-3.0,806.85601122,-7.5,-5.2,368.06548192,31.6,45.3,333.63249662,-1.1,0.4,659.34445138
2002-09-01,10456.82906236,-0.5,1.1,2305.77640525,8.1,2.6,2176.03324388,-5.7,-3.2,151.87703665,14.4,9.6,386.16044345,6.1,12.1,796.81683814,-3.9,-0.3,1087.49104913,-4.1,-3.4,721.54575203,-3.0,0.5,11037.6476257,6.4,8.5,3786.47552828,11.4,12.5,2679.28556347,-5.0,-4.6,885.71590213,2.3,9.6,794.81076189,16.1,15.1,820.95527996,-2.5,1.3,358.66254693,56.8,79.7,336.45763564,0.4,0.5,580.81856334
2002-10-01,10503.04400486,-1.6,-0.7,2206.00701486,-8.8,-9.7,2163.6118135,-5.4,-0.3,162.71656259,22.5,20.4,383.50724823,3.9,2.7,790.34207073,-2.2,-1.1,1105.85492919,2.2,-1.5,705.91213029,-2.4,-0.9,10944.43258026,3.8,7.1,3672.33102398,3.8,5.9,2731.36898432,-3.1,0.3,885.69154817,-1.1,4.7,785.94021636,11.7,16.7,830.39955446,1.1,5.2,327.44975919,33.7,34.3,335.74523071,7.6,8.5,441.38857541
2002-11-01,10323.19564081,2.2,5.3,2155.76821619,-1.3,3.0,2207.85422061,-2.5,1.8,162.15016188,30.3,27.7,375.66077429,9.2,17.5,779.22606572,3.1,4.2,1055.74198476,-3.9,-0.5,704.88963536,1.4,2.9,10744.56007855,5.0,9.4,3533.00288641,5.1,12.7,2592.83069036,-8.0,-3.0,901.85544468,10.5,11.7,783.37201411,12.1,14.2,829.13635636,3.8,5.3,383.36870823,71.0,76.4,342.99542498,5.5,2.2,421.36443774
2002-12-01,10296.28443277,1.8,4.9,2080.85001137,0.8,8.3,2166.42600865,-1.7,3.4,161.40123318,44.7,32.6,364.73460974,9.9,18.7,811.72740801,6.9,8.5,993.51651677,-13.5,-14.0,711.40823325,-1.4,0.3,11094.01738025,5.2,11.1,3691.83540319,-0.4,14.8,2769.02264533,1.7,2.6,930.36220629,10.4,11.6,801.69394152,15.2,16.5,836.74534044,2.1,2.5,318.59034534,43.0,42.0,344.10515216,9.6,5.6,797.73294749
2003-01-01,11552.0506815,4.7,4.4,3140.22608399,42.1,23.3,2184.9881005,-2.4,4.3,151.37628147,-3.3,-0.6,373.61128823,-5.7,1.6,792.62499819,0.9,4.3,1130.05086314,-15.7,-10.2,759.44300949,-3.2,-0.3,10641.1013151,-6.0,-3.3,3440.02962769,-11.2,-7.8,2674.11955167,-3.4,-3.0,862.68205325,-4.5,3.0,795.96400984,13.1,16.0,825.04005318,2.6,3.9,286.8406406,-44.1,-37.7,345.63479284,0.2,1.1,-910.9493664
2003-02-01,10550.46088875,-4.8,-4.3,2251.92230176,-11.7,-18.2,2197.42137341,-3.5,2.1,147.0063557,-5.4,8.8,368.66614156,-3.2,-0.2,806.37946053,2.8,5.2,1038.45397986,-7.2,-4.2,707.28728174,-5.2,-2.1,11174.4037008,3.7,3.8,3994.56151851,13.9,7.7,2698.66497332,0.0,2.7,856.39965344,-5.3,-4.2,798.13350911,10.6,19.5,832.09461986,3.0,2.7,278.41674724,-24.4,-11.2,345.55560484,-1.8,-0.1,623.94281205
2003-03-01,10529.19521608,-1.7,-0.7,2198.6944914,5.8,-2.9,2084.28342856,-7.6,-0.6,172.94911957,5.8,-7.9,368.42489754,-6.3,0.6,796.72731165,3.1,4.0,1139.26303544,-6.5,1.8,704.7145244,-4.1,0.3,10838.99584435,-2.2,0.4,3826.63775111,5.1,12.5,2527.29467725,-6.6,-8.1,873.00343979,0.7,-1.6,784.80467379,2.0,4.2,811.33531787,-0.7,-1.8,303.12161669,-40.0,-25.8,343.26295163,-4.1,-3.6,309.80062828
2003-04-01,10382.4971794,-7.8,-7.4,2262.55794976,-13.7,-23.4,2099.97145271,-5.7,1.3,140.95515675,-17.1,-14.1,361.70862093,-17.7,-10.3,790.97208857,-1.2,-0.8,1102.64888163,-7.5,-2.3,689.24132592,-7.5,-4.3,10803.95966623,-4.0,-0.1,3602.7201607,-11.9,-4.7,2636.39766906,-0.1,2.9,822.33935517,-2.2,-10.0,834.51923522,12.3,14.3,824.29548098,1.2,1.5,360.23309419,-2.6,28.9,339.24425158,-3.2,-2.3,421.46248683
2003-05-01,10209.00738338,-6.2,-3.6,2268.87720712,2.7,1.3,2040.10635154,-7.1,-2.4,150.91685408,-11.1,-9.2,361.59256958,-3.9,2.0,791.66122894,3.4,1.0,1052.02982248,-13.9,-7.0,699.47764376,-3.6,-3.3,10840.99817602,-2.8,0.5,3627.91198719,-3.1,1.2,2459.3370622,-10.1,-8.1,745.48971303,-16.5,-21.3,760.60774109,4.3,1.3,811.18299231,-2.6,-1.8,715.66482928,51.1,105.8,332.83521477,-4.8,-5.4,631.99079264
2003-06-01,10386.77286583,-5.3,-6.2,2150.60353677,-16.0,-23.5,2121.28599621,-3.4,2.0,162.35439878,-1.9,-7.3,372.87725749,0.6,4.8,806.35294599,2.4,0.6,1027.55397283,-7.8,-4.6,730.56907856,1.6,-0.2,10843.00316368,-2.8,0.1,3854.83923835,0.1,5.6,2504.85351988,-6.3,-4.1,829.19016304,-7.8,-15.5,791.38361561,10.4,10.5,808.18671574,-1.7,-3.5,298.27178158,-34.4,-12.3,352.69165865,5.4,2.4,456.23029785
2003-07-01,10923.51294342,1.4,0.0,2300.73861428,-2.3,-5.6,2185.74423846,0.5,2.0,152.95032111,-8.9,-9.7,373.3568681,0.5,-1.3,820.48589834,4.4,-0.2,1325.9607819,10.1,12.7,726.56134216,1.9,0.6,11038.54767293,-0.4,-1.0,3765.1603074,0.1,-2.9,2588.51418229,-3.6,-1.5,851.20114449,-6.5,-13.1,798.64575863,3.5,-0.4,823.71366625,0.8,-0.4,425.24813167,5.6,29.1,359.87404472,6.8,2.9,115.03472951
2003-08-01,10308.46542933,0.3,-1.4,2111.88189371,1.4,-5.9,2128.53104546,-2.2,2.2,148.45179226,-2.6,-5.3,377.78993719,4.0,7.6,800.38505012,-0.4,-2.3,1069.57633261,-4.0,-5.6,713.37178742,-1.2,-2.4,10786.8588565,-1.4,0.2,3614.52025186,-9.6,-5.9,2541.70844669,1.0,1.9,869.93585268,-1.1,-5.0,823.89027856,22.3,19.2,827.18382734,2.5,1.1,343.9888984,-6.5,18.5,355.5147512,6.6,2.9,478.39342717
2003-09-01,10705.05759979,2.4,2.1,2124.73900015,-7.9,-11.1,2175.50797712,0.0,5.3,166.89632473,9.9,5.3,375.88803916,-2.7,-1.9,819.61617121,2.9,-1.4,1251.53593813,15.1,21.6,724.62588145,0.4,0.3,11246.3889228,1.9,2.5,3802.70121295,0.4,3.7,2616.08147915,-2.4,-4.3,913.80448873,3.2,-2.5,835.92424619,5.2,3.1,857.86434076,4.5,2.8,401.31786939,11.9,43.7,350.54699709,4.2,1.4,541.33132301
2003-10-01,10780.99568188,2.6,2.9,2067.5780568,-6.3,-12.4,2202.13750318,1.8,4.4,150.14667159,-7.7,-6.7,377.61330163,-1.5,2.3,830.23050546,5.0,2.5,1379.30683674,24.7,36.3,700.21967914,-0.8,1.6,11406.0750094,4.2,1.2,3949.08521141,7.5,3.6,2598.24044667,-4.9,-7.3,865.54451563,-2.3,-8.6,843.53317878,7.3,3.4,858.41776013,3.4,0.6,507.41370961,55.0,66.2,332.9917899,-0.8,-4.6,625.07932753
2003-11-01,11272.27359731,9.2,9.1,2358.66443238,9.4,4.4,2261.05894274,2.4,6.3,156.17662415,-3.7,11.2,389.26059517,3.6,1.5,899.26772351,15.4,12.2,1321.3237253,25.2,35.6,736.79151945,4.5,5.9,11730.18747149,9.2,3.3,4027.45159714,14.0,0.6,2729.4225283,5.3,0.6,909.82051272,0.9,-1.7,870.86042674,11.2,11.2,873.01864586,5.3,3.4,498.99509215,30.2,42.9,374.58769931,9.2,6.4,457.91387418
2003-12-01,11313.70869747,9.9,9.6,2345.6548088,12.7,7.1,2351.42061036,8.5,8.8,157.29271833,-2.5,1.9,378.06344456,3.7,2.9,883.16874109,8.8,7.7,1368.00482299,37.7,50.9,730.98164123,2.8,5.2,11478.45102152,3.5,-0.2,3874.64143848,5.0,-4.6,2767.4777293,-0.1,-1.5,853.97097369,-8.2,-7.1,877.20924172,9.4,11.0,868.64962618,3.8,4.2,474.89044853,49.1,58.2,347.48068104,1.0,-0.9,164.74232405
2004-01-01,11068.52251427,-4.2,-4.5,2533.85483302,-19.3,-21.3,2271.62005288,4.0,2.9,157.80456322,4.2,3.8,368.3054132,-1.4,0.1,874.93954248,10.4,3.7,1014.90446735,-10.2,-4.5,734.74887367,-3.3,-2.3,11646.67601228,9.4,6.9,4065.29284386,18.2,14.4,2658.04111896,-0.6,-0.2,866.81715356,0.5,-2.4,862.10993025,8.3,-0.2,876.32883815,6.2,3.9,468.47903155,63.3,70.5,353.67043959,2.3,-0.3,578.153498
2004-02-01,11020.37892493,4.5,3.5,2356.74586522,4.7,-0.6,2243.05431232,2.1,2.8,159.44471093,8.5,-1.6,393.96871556,6.9,6.8,883.90191626,9.6,2.0,1195.68767584,15.1,24.8,724.31420316,2.4,1.7,11913.50479692,6.6,7.2,4200.67243283,5.2,9.0,2713.78569561,0.6,-1.1,897.00643775,4.7,7.5,864.00886002,8.3,0.2,898.89677462,8.0,5.5,530.28989287,90.5,130.8,354.21657224,2.5,-0.3,893.12587199
2004-03-01,11097.21588114,5.4,4.1,2440.97138934,11.0,8.4,2293.78999418,10.1,8.1,166.17020351,-3.9,6.9,408.00648445,10.7,6.5,925.86231482,16.2,7.8,1085.56014628,-4.7,-3.8,728.466882,3.4,2.3,11784.30461012,8.7,3.2,3984.13475921,4.1,-7.8,2801.71663403,10.9,9.1,928.83005305,6.4,8.9,865.95389826,10.3,7.9,905.83286249,11.6,10.3,457.44995561,50.9,48.3,350.92095737,2.2,-1.8,687.08872897
2004-04-01,11360.86432354,9.4,7.4,2479.70162999,9.6,4.7,2343.11232218,11.6,12.5,159.18807248,12.9,7.3,405.01588674,12.0,6.2,952.68461966,20.4,12.6,1119.21121152,1.5,2.9,731.9123124,6.2,6.5,11866.75279915,9.8,4.4,4139.81502023,14.9,5.8,2827.77124689,7.3,3.4,894.86666477,8.8,6.0,835.9769413,0.2,-3.4,919.56143167,11.6,7.2,407.35394606,13.1,13.7,349.37485508,3.0,-0.6,505.88847561
2004-05-01,11045.08961433,8.2,5.6,2158.64439113,-4.9,-14.0,2324.20055399,13.9,17.0,151.88708651,0.6,-2.8,404.07009789,11.7,9.2,956.15795528,20.8,12.5,1204.1522222,14.5,18.4,734.02205997,4.9,7.3,11824.97509635,9.1,3.3,4154.37815024,14.5,2.4,2818.43568544,14.6,10.6,844.57766106,13.3,13.3,832.97172382,9.5,14.0,920.9971852,13.5,12.7,436.60643781,-39.0,-39.3,352.1288363,5.8,1.7,779.88548201
2004-06-01,11353.34083973,9.3,7.7,2390.0188297,11.1,0.3,2268.53043445,6.9,10.1,166.07280966,2.3,13.0,395.23242058,6.0,5.8,922.11995645,14.4,7.3,1280.08527754,24.6,32.9,728.61545602,-0.3,3.6,11654.85718563,7.5,4.5,3960.5450274,2.7,-3.3,2785.48550315,11.2,8.6,967.27984919,16.7,18.9,829.76043638,4.8,12.6,908.87824178,12.5,12.7,314.09371949,5.3,7.0,360.56492148,2.2,1.3,301.51634591
2004-07-01,11189.34009323,2.4,2.7,2370.78314985,3.0,-1.9,2272.92357109,4.0,10.2,168.07883361,9.9,6.5,398.8230069,6.8,7.4,957.57569164,16.7,9.4,1192.79578021,-10.0,-9.5,715.11726482,-1.6,3.1,11728.21151655,6.2,2.0,4055.37425339,7.7,-0.3,2782.83375859,7.5,5.8,918.45713424,7.9,1.8,817.15728806,2.3,11.3,895.64816063,8.7,6.0,472.973555,11.2,-9.6,349.68327851,-2.8,-2.1,538.87142332
2004-08-01,11403.28463209,10.6,6.5,2571.12501759,21.7,6.3,2291.48667346,7.7,8.2,173.4111114,16.8,5.2,406.03322456,7.5,4.6,976.94265423,22.1,11.9,1158.4776649,8.3,12.7,698.21661778,-2.1,-1.1,11800.74101524,9.4,8.9,4062.56866041,12.4,14.4,2811.94255685,10.6,8.5,953.00661131,9.5,4.3,830.19989408,0.8,7.1,926.59752412,12.0,12.2,382.81619759,11.3,-4.8,346.29215102,-2.6,-1.7,397.45638315
2004-09-01,11860.07048731,10.8,5.9,2549.59975505,20.0,2.5,2310.01975661,6.2,4.4,178.04246318,6.7,11.1,409.84122218,9.0,10.2,1023.60685276,24.9,14.2,1474.09793629,17.8,17.6,703.38528954,-2.9,-1.8,11994.50422125,6.7,2.3,4235.79298238,11.4,-0.3,2787.70426859,6.6,9.3,943.5200565,3.3,1.8,838.68591618,0.3,4.5,932.79833638,8.7,4.2,441.30935714,10.0,-11.1,349.82929075,-0.2,0.5,134.43373394
2004-10-01,11641.13909375,8.0,2.1,2522.76061787,22.0,3.6,2303.76349783,4.6,6.2,181.76914745,21.1,10.9,433.60426799,14.8,12.7,986.99255635,18.9,8.0,1275.14808239,-7.6,-13.9,710.18388922,1.4,3.6,12008.88582303,5.3,3.9,4216.55158851,6.8,3.9,2826.74466828,8.8,9.4,966.96790957,11.7,2.9,850.8483771,0.9,2.6,967.65426269,12.7,7.0,369.38734558,-27.2,-14.4,342.14134023,2.7,2.1,367.74672928
2004-11-01,11428.1977398,1.4,-2.9,2525.89574661,7.1,-4.0,2202.00268307,-2.6,-1.3,169.14706105,8.3,-12.1,406.64729877,4.5,6.2,1011.82973393,12.5,1.8,1154.09574018,-12.7,-16.9,695.68620428,-5.6,-4.1,12009.61640245,2.4,2.9,4306.29768744,6.9,6.6,2889.08621572,5.8,10.2,955.27641951,5.0,0.0,843.23463536,-3.2,-1.7,929.146432,6.4,3.0,260.76070572,-47.7,-39.5,336.98833374,-10.0,-8.5,581.41866265
2004-12-01,11122.15876229,-1.7,-6.5,2529.20097246,7.8,-6.3,2231.61182974,-5.1,-1.5,150.4933515,-4.3,-1.2,407.31082993,7.7,4.6,975.87389986,10.5,-0.7,999.70680895,-26.9,-32.6,683.20883205,-6.5,-4.6,11128.7288719,-3.0,-1.5,3685.48762766,-4.9,-4.4,2724.32730919,-1.6,2.7,843.95971027,-1.2,-5.7,826.23140702,-5.8,-2.5,910.72002121,4.8,-0.4,382.20506107,-19.5,-3.9,338.97780301,-2.4,-1.3,6.57010962
2005-01-01,11217.959718,1.4,-4.1,2271.18515422,-10.4,-26.6,2258.52876866,-0.6,2.0,160.00160957,1.4,-6.5,425.46468723,15.5,9.2,999.17466195,14.2,2.8,1144.99805308,12.8,10.1,703.6884101,-4.2,-3.9,12035.734365,3.3,2.7,4200.47417557,3.3,3.0,2817.28973241,6.0,5.8,1017.59923933,17.4,11.3,862.06003442,0.0,9.0,951.38456016,8.6,1.2,350.64474981,-25.2,-21.2,344.54232792,-2.6,-2.9,817.774647
2005-02-01,12140.75346304,10.2,4.7,2920.61173355,23.9,8.6,2353.74980015,4.9,6.9,172.38147454,8.1,0.4,412.63311241,4.7,2.2,1014.61157963,14.8,3.9,1158.2925613,-3.1,-6.1,715.98376217,-1.2,2.9,12185.70515323,2.3,-0.4,4358.98557021,3.8,1.9,2769.72492302,2.1,0.0,991.09135794,10.5,-3.7,859.23969173,-0.6,7.8,942.70386621,4.9,-1.6,371.04718024,-30.0,-34.8,342.24211136,-3.4,-3.5,44.95169019
2005-03-01,12191.55805045,9.9,3.2,2666.17201495,9.2,-9.5,2427.55053725,5.8,7.4,171.00057529,2.9,-2.0,423.25288472,3.7,4.8,1015.11665759,9.6,0.6,1214.1125564,11.8,10.1,722.52983347,-0.8,3.3,12417.55836649,5.4,5.5,4461.57804274,12.0,16.3,2836.50900075,1.2,2.8,958.00011548,3.1,-4.2,901.63478674,4.1,5.4,960.10393926,6.0,-1.9,328.30225686,-28.2,-25.9,363.00463073,3.4,5.8,226.00031604
2005-04-01,12170.19338628,7.1,1.7,2893.34169979,16.7,4.4,2416.5999095,3.1,2.8,159.40502146,0.1,-9.7,421.54131041,4.1,3.3,994.4617842,4.4,-4.9,1118.7205342,0.0,1.8,722.11062186,-1.3,-0.5,12528.98457106,5.6,5.9,4296.27178559,3.8,5.8,2945.42174875,4.2,3.7,1034.54469895,15.6,12.7,934.64869862,11.8,12.9,961.77483481,4.6,-2.2,444.0925906,9.0,27.1,339.7644276,-2.8,-3.2,358.79118477
2005-05-01,12004.64862087,8.7,2.9,2667.09396359,23.6,11.4,2485.50162028,6.9,7.0,166.83973206,9.8,-2.4,434.46437105,7.5,2.6,988.92347394,3.4,-4.9,1082.30772259,-10.1,-12.1,717.4942033,-2.3,-1.0,12578.27744717,6.4,5.9,4554.80121101,9.6,15.6,2849.40263445,1.1,1.2,1034.30795336,22.5,6.9,959.15212824,15.1,8.2,956.93605738,3.9,-3.8,341.51748831,-21.8,-15.0,342.84811482,-2.6,-4.3,573.6288263
2005-06-01,11913.36440821,4.9,0.9,2410.448474,0.9,1.4,2494.45561447,10.0,5.4,169.45023428,2.0,-8.3,446.62135085,13.0,7.2,1003.94120343,8.9,0.6,1214.83452534,-5.1,-10.6,721.12205217,-1.0,-2.1,12835.35358277,10.1,6.3,4605.24175959,16.3,11.3,2992.16843194,7.4,5.7,985.04946839,1.8,-3.2,995.72597779,20.0,3.4,974.03553234,7.2,-0.4,402.92585186,28.3,43.7,342.27071114,-5.1,-7.8,921.98917456
2005-07-01,12338.45062981,10.3,3.2,2637.70316297,11.3,1.1,2500.58806059,10.0,5.2,167.45578429,-0.4,-4.9,461.55937269,15.7,11.7,1010.51574546,5.5,-0.3,1190.44802317,-0.2,-2.4,735.32650779,2.8,0.8,12547.81686333,7.0,5.8,4443.46173229,9.6,13.9,2881.16788102,3.5,3.2,985.53069027,7.3,0.8,1008.08482719,23.4,5.3,973.81734817,8.7,1.7,313.25871547,-33.8,-28.1,362.896245,3.8,-2.9,209.36623351
2005-08-01,12800.27739362,12.3,7.2,2976.88842628,15.8,10.8,2496.44534196,8.9,7.0,183.39437038,5.8,1.1,458.60497893,12.9,15.6,1026.21448948,5.0,0.9,1185.27159529,2.3,-1.9,758.17298334,8.6,8.5,12878.11006354,9.1,9.8,4658.18287533,14.7,22.1,2927.71908835,4.1,5.3,1087.17523604,14.1,11.0,979.67052191,18.0,5.9,941.53882995,1.6,-4.7,384.3393744,0.4,4.2,359.5482402,3.8,2.7,77.83266993
2005-09-01,12818.78337288,8.1,3.8,2591.58563946,1.6,1.5,2709.58116449,17.3,17.5,174.49683702,-2.0,-5.2,463.11453624,13.0,8.6,1029.60582308,0.6,-2.9,1172.40034818,-20.5,-21.8,743.26788496,5.7,5.4,13193.44768819,10.0,6.2,4774.63712412,12.7,11.7,3056.1473718,9.6,6.2,1025.29805217,8.7,1.1,1001.57469353,19.4,9.0,972.00536775,4.2,-1.6,423.41247681,-4.1,-6.0,347.98397796,-0.5,-3.2,374.66431531
2005-10-01,12654.62431331,8.7,4.9,2758.58813456,9.3,7.2,2600.88500717,12.9,9.9,167.08634031,-8.1,-8.5,463.79027338,7.0,4.9,1064.66150267,7.9,3.0,1121.49455752,-12.0,-4.9,739.47602659,4.1,4.0,13017.37265287,8.4,3.0,4733.37917538,12.3,2.1,2985.36088501,5.6,5.8,1077.01460701,11.4,11.3,1004.67534819,18.1,10.9,974.58166156,0.7,-3.1,288.46375241,-21.9,-22.1,333.57121343,-2.5,-5.4,362.74833957
2005-11-01,13203.34552887,15.5,8.8,3161.16678963,25.2,15.5,2492.87670875,13.2,10.4,165.13855421,-2.4,-8.9,449.6851604,10.6,3.8,1054.06870171,4.2,0.5,1306.52815358,13.2,16.5,749.39300924,7.7,7.0,13038.02441696,8.6,7.8,4727.18181329,9.8,12.7,2958.12342577,2.4,2.3,1028.68672264,7.7,1.3,950.8427123,12.8,8.2,988.03841345,6.3,-0.1,385.30213579,47.8,50.3,351.86772866,4.4,0.3,-165.32111191
2005-12-01,13223.03692521,18.9,14.3,2692.95095773,6.5,1.2,2627.39735538,17.7,13.3,189.51448867,25.9,9.7,499.92104413,22.7,23.2,1163.15517141,19.2,15.1,1358.41147243,35.9,43.6,799.18066324,17.0,14.9,13624.79953976,22.4,14.8,5062.29735999,37.4,21.7,2959.54401659,8.6,9.1,1111.58198829,31.7,23.8,998.92313374,20.9,19.5,1043.4782399,14.6,8.7,366.77132072,-4.0,-2.2,359.98032792,6.2,1.8,401.76261456
2006-01-01,13106.00772504,16.8,11.3,2785.34479999,22.6,25.1,2576.64713424,14.1,9.1,179.52575004,12.2,-0.7,473.70761677,11.3,10.4,1125.16023633,12.6,9.0,1230.05847865,7.4,14.9,741.85105499,5.4,3.5,13489.139101,12.1,8.0,4956.45266957,18.0,10.9,3016.21481917,7.1,6.7,1071.09711262,5.3,-4.4,1033.98524626,19.9,23.0,1030.27189461,8.3,5.3,325.76862448,-7.1,-10.9,354.88370751,3.0,-0.9,383.13137595
2006-02-01,13210.03180723,8.8,3.3,2682.79746733,-8.1,-6.6,2596.97345118,10.3,5.1,174.69387709,1.3,-1.6,501.20194492,21.5,16.7,1161.24000237,14.5,9.8,1256.10421081,8.4,11.9,766.06591456,7.0,3.8,13903.46909168,14.1,8.2,4872.44026948,11.8,-4.1,3059.53901837,10.5,12.1,1085.02554074,9.5,8.9,1058.42189136,23.2,28.3,1046.34289893,11.0,6.6,649.30134557,75.0,82.8,360.94836733,5.5,0.2,693.43728445
2006-03-01,13296.78659068,9.1,3.5,2829.12286166,6.1,1.4,2597.70706761,7.0,3.9,180.0121195,5.3,-11.5,479.78438152,13.4,9.6,1183.80116504,16.6,10.5,1199.38130762,-1.2,5.7,764.68843023,5.8,2.1,13873.52082103,11.7,7.4,4976.24642896,11.5,1.6,3165.45314449,11.6,12.5,1090.5448917,13.8,4.2,1072.36477386,18.9,29.9,1057.55386585,10.1,5.3,357.56759131,8.9,10.1,357.20894305,-1.6,-8.6,576.73423035
