Date,Stock,Returns
2019-01-25,Amazon (AMZN),1.58213515693139
2019-01-25,Apple (AAPL),2.3627713983829
2019-01-25,Bed Bath & Beyond (BBBY),-0.20202482070602
2019-01-25,BlackBerry (BB),3.18471948884513
2019-01-25,Clover Health (CLOV),
2019-01-25,Microsoft (MSFT),0.8224273396429499
2019-01-25,Nokia (NOK),7.096775334781991
2019-01-25,Nvidia (NVDA),1.46956908622326
2019-01-25,Tilray (TLRY),2.82157231830413
2019-01-25,Virgin Galactic (SPCE),0.19861428371194997
2019-01-28,AMC Entertainment (AMC),-2.2758615428003703
2019-01-28,Alphabet (GOOG),-1.00548305190003
2019-01-28,Amazon (AMZN),-2.2857456206938203
2019-01-28,Apple (AAPL),-1.13830582190379
2019-01-28,Bed Bath & Beyond (BBBY),2.42915396602396
2019-01-28,BlackBerry (BB),-0.1234596100108
2019-01-28,Clover Health (CLOV),
2019-01-28,Microsoft (MSFT),-1.29773260301043
2019-01-28,Nokia (NOK),-1.95782590689366
2019-01-28,Nvidia (NVDA),-11.95922731801182
2019-01-28,Tilray (TLRY),5.9649537356166205
2019-01-28,Virgin Galactic (SPCE),-0.09911029465416
2019-01-29,AMC Entertainment (AMC),1.05857175527626
2019-01-29,Alphabet (GOOG),-0.72484177284298
2019-01-29,Amazon (AMZN),-0.76716924510827
2019-01-29,Apple (AAPL),1.15141241647465
2019-01-29,Bed Bath & Beyond (BBBY),-1.64690378770783
2019-01-29,BlackBerry (BB),0.12361222117698
2019-01-29,Clover Health (CLOV),
2019-01-29,Microsoft (MSFT),-1.4181086482207899
2019-01-29,Nokia (NOK),1.3824834498690999
2019-01-29,Nvidia (NVDA),-2.49928925542732
2019-01-29,Tilray (TLRY),-1.09422677918408
2019-01-29,Virgin Galactic (SPCE),0.0
2019-01-30,AMC Entertainment (AMC),0.20950200617917003
2019-01-30,Alphabet (GOOG),1.47421205735993
2019-01-30,Amazon (AMZN),2.73036949266805
2019-01-30,Apple (AAPL),5.07176928225314
2019-01-30,Bed Bath & Beyond (BBBY),-1.20562827526119
2019-01-30,BlackBerry (BB),0.37036705627595
2019-01-30,Clover Health (CLOV),
2019-01-30,Microsoft (MSFT),1.3432371309116
2019-01-30,Nokia (NOK),0.75757865844463
2019-01-30,Nvidia (NVDA),-0.09413821655811
2019-01-30,Tilray (TLRY),-0.33189508067698
2019-01-30,Virgin Galactic (SPCE),-0.10912380603853
2019-01-31,AMC Entertainment (AMC),2.3693323336257
2019-01-31,Alphabet (GOOG),2.41338521694649
2019-01-31,Amazon (AMZN),3.54572222535636
2019-01-31,Apple (AAPL),1.7153212207105102
2019-01-31,Bed Bath & Beyond (BBBY),2.37288394216763
2019-01-31,BlackBerry (BB),0.61500848746669
2019-01-31,Clover Health (CLOV),
2019-01-31,Microsoft (MSFT),-1.09042683085571
2019-01-31,Nokia (NOK),-3.7593984423271802
2019-01-31,Nvidia (NVDA),5.23302250983797
2019-01-31,Tilray (TLRY),0.98667415428803
2019-01-31,Virgin Galactic (SPCE),0.1092430161756
2019-02-01,AMC Entertainment (AMC),-1.1572438902356401
2019-02-01,Alphabet (GOOG),0.6864563551360601
2019-02-01,Amazon (AMZN),-3.64833563376728
2019-02-01,Apple (AAPL),-0.011836847610019999
2019-02-01,Bed Bath & Beyond (BBBY),1.9867498641171901
2019-02-01,BlackBerry (BB),-0.36675654677573
2019-02-01,Clover Health (CLOV),
2019-02-01,Microsoft (MSFT),-1.0644390169059
2019-02-01,Nokia (NOK),-2.18749788124117
2019-02-01,Nvidia (NVDA),1.10199794601715
2019-02-01,Tilray (TLRY),1.85638046341958
2019-02-01,Virgin Galactic (SPCE),0.19841724122076
2019-02-04,AMC Entertainment (AMC),-0.4132260173905
2019-02-04,Alphabet (GOOG),0.69333224826388
2019-02-04,Amazon (AMZN),-1.40042934667911
2019-02-04,Apple (AAPL),1.5859912429466
2019-02-04,Bed Bath & Beyond (BBBY),-1.42856700522105
2019-02-04,BlackBerry (BB),1.22699860307182
2019-02-04,Clover Health (CLOV),
2019-02-04,Microsoft (MSFT),1.6330495701777799
2019-02-04,Nokia (NOK),-2.23642712785907
2019-02-04,Nvidia (NVDA),2.65004398635388
2019-02-04,Tilray (TLRY),7.76977890765184
2019-02-04,Virgin Galactic (SPCE),0.09900272108767001
2019-02-05,AMC Entertainment (AMC),0.8990326009541101
2019-02-05,Alphabet (GOOG),1.24028848378983
2019-02-05,Amazon (AMZN),0.9474873543325799
2019-02-05,Apple (AAPL),1.99230927180751
2019-02-05,Bed Bath & Beyond (BBBY),2.7009212066505297
2019-02-05,BlackBerry (BB),1.57575896292021
2019-02-05,Clover Health (CLOV),
2019-02-05,Microsoft (MSFT),1.38940789121666
2019-02-05,Nokia (NOK),-0.49019172438187997
2019-02-05,Nvidia (NVDA),0.49774358671079
2019-02-05,Tilray (TLRY),-4.89540946922654
2019-02-05,Virgin Galactic (SPCE),-0.19781903826421998
2019-02-06,AMC Entertainment (AMC),-3.35846309796816
2019-02-06,Alphabet (GOOG),0.01307877226117
2019-02-06,Amazon (AMZN),0.42035294436735
2019-02-06,Apple (AAPL),0.2798751930771
2019-02-06,Bed Bath & Beyond (BBBY),0.89800762205378
2019-02-06,BlackBerry (BB),-0.11933447190057
2019-02-06,Clover Health (CLOV),
2019-02-06,Microsoft (MSFT),-0.25169819289246004
2019-02-06,Nokia (NOK),0.32840690353701
2019-02-06,Nvidia (NVDA),2.75375660663377
2019-02-06,Tilray (TLRY),-3.66168081409956
2019-02-06,Virgin Galactic (SPCE),0.09911029465416
2019-02-07,AMC Entertainment (AMC),-2.48227214184829
2019-02-07,Alphabet (GOOG),-3.6756721017845098
2019-02-07,Amazon (AMZN),-2.7938222096383103
2019-02-07,Apple (AAPL),-0.9284073673258
2019-02-07,Bed Bath & Beyond (BBBY),-0.82644096980132
2019-02-07,BlackBerry (BB),-1.4336904085998798
2019-02-07,Clover Health (CLOV),
2019-02-07,Microsoft (MSFT),-1.31776043187792
2019-02-07,Nokia (NOK),-1.30932769161887
2019-02-07,Nvidia (NVDA),-2.81491305334437
2019-02-07,Tilray (TLRY),-1.9672072218636298
2019-02-07,Virgin Galactic (SPCE),0.39603921130948
2019-02-08,AMC Entertainment (AMC),-0.07272893732244
2019-02-08,Alphabet (GOOG),-0.536731393787
2019-02-08,Amazon (AMZN),-2.27309528205724
2019-02-08,Apple (AAPL),-1.8857069870409902
2019-02-08,Bed Bath & Beyond (BBBY),-0.6410280706692201
2019-02-08,BlackBerry (BB),-0.7272778135357401
2019-02-08,Clover Health (CLOV),
2019-02-08,Microsoft (MSFT),0.17994360071595
2019-02-08,Nokia (NOK),2.6533970455233797
2019-02-08,Nvidia (NVDA),-1.7325718132773
2019-02-08,Tilray (TLRY),-1.80850570191608
2019-02-08,Virgin Galactic (SPCE),0.0
2019-02-11,AMC Entertainment (AMC),0.36390241315698
2019-02-11,Alphabet (GOOG),0.6401787660099401
2019-02-11,Amazon (AMZN),1.30304698413203
2019-02-11,Apple (AAPL),0.32227999528628
2019-02-11,Bed Bath & Beyond (BBBY),0.58064614572832
2019-02-11,BlackBerry (BB),0.97681173967321
2019-02-11,Clover Health (CLOV),
2019-02-11,Microsoft (MSFT),0.7562895263659
2019-02-11,Nokia (NOK),0.64620293187831
2019-02-11,Nvidia (NVDA),-0.0134618247909
2019-02-11,Tilray (TLRY),0.40368324508086
2019-02-11,Virgin Galactic (SPCE),-0.29586474980016
2019-02-12,AMC Entertainment (AMC),-3.11820381700711
2019-02-12,Alphabet (GOOG),1.74963965528873
2019-02-12,Amazon (AMZN),1.8710124159886599
2019-02-12,Apple (AAPL),-0.12266030350559
2019-02-12,Bed Bath & Beyond (BBBY),2.8223253993014
2019-02-12,BlackBerry (BB),2.66020920407521
2019-02-12,Clover Health (CLOV),
2019-02-12,Microsoft (MSFT),0.5254246096574701
2019-02-12,Nokia (NOK),0.48154429721511
2019-02-12,Nvidia (NVDA),2.16718345741069
2019-02-12,Tilray (TLRY),-1.64593242727678
2019-02-12,Virgin Galactic (SPCE),0.09891423562247001
2019-02-13,AMC Entertainment (AMC),1.1227588028388902
2019-02-13,Alphabet (GOOG),0.83844385698819
2019-02-13,Amazon (AMZN),1.0357435778872
2019-02-13,Apple (AAPL),0.86549457750821
2019-02-13,Bed Bath & Beyond (BBBY),1.87148611484759
2019-02-13,BlackBerry (BB),0.47114208399747
2019-02-13,Clover Health (CLOV),
2019-02-13,Microsoft (MSFT),0.59734869637331
2019-02-13,Nokia (NOK),1.4376944482445702
2019-02-13,Nvidia (NVDA),2.65480810163278
2019-02-13,Tilray (TLRY),-0.48543339210993997
2019-02-13,Virgin Galactic (SPCE),-0.14822473806703002
2019-02-14,AMC Entertainment (AMC),3.62694124956886
2019-02-14,Alphabet (GOOG),-0.5728248379141
2019-02-14,Amazon (AMZN),-1.11569035891566
2019-02-14,Apple (AAPL),-0.70732911115694
2019-02-14,Bed Bath & Beyond (BBBY),5.08266948918447
2019-02-14,BlackBerry (BB),0.0
2019-02-14,Clover Health (CLOV),
2019-02-14,Microsoft (MSFT),-0.45462782456781003
2019-02-14,Nokia (NOK),-0.15747641251746
2019-02-14,Nvidia (NVDA),-0.10267834192983999
2019-02-14,Tilray (TLRY),-0.44929199905705003
2019-02-14,Virgin Galactic (SPCE),0.14844476993844
2019-02-15,AMC Entertainment (AMC),1.0000024523053799
2019-02-15,Alphabet (GOOG),0.30490394332245
2019-02-15,Amazon (AMZN),-0.5488655310192
2019-02-15,Apple (AAPL),0.25692073777843
2019-02-15,Bed Bath & Beyond (BBBY),-1.2820472920206298
2019-02-15,BlackBerry (BB),2.22743892151842
2019-02-15,Clover Health (CLOV),
2019-02-15,Microsoft (MSFT),0.94137582963176
2019-02-15,Nokia (NOK),-0.15773231295197
2019-02-15,Nvidia (NVDA),5.26755125887707
2019-02-15,Tilray (TLRY),1.04448423819294
2019-02-15,Virgin Galactic (SPCE),-0.10869248705354
2019-02-19,AMC Entertainment (AMC),-1.98020282777242
2019-02-19,Alphabet (GOOG),-0.86420672789265
2019-02-19,Amazon (AMZN),0.31247116571313
2019-02-19,Apple (AAPL),-0.15142371080781
2019-02-19,Bed Bath & Beyond (BBBY),0.53128777892861
2019-02-19,BlackBerry (BB),0.5733966651803699
2019-02-19,Clover Health (CLOV),
2019-02-19,Microsoft (MSFT),0.33241052650709
2019-02-19,Nokia (NOK),-2.21168828077377
2019-02-19,Nvidia (NVDA),-2.42875196566209
2019-02-19,Tilray (TLRY),-1.53138966168366
2019-02-19,Virgin Galactic (SPCE),0.30665878620441
2019-02-20,AMC Entertainment (AMC),0.14430345064284
2019-02-20,Alphabet (GOOG),0.13548603088902
2019-02-20,Amazon (AMZN),0.05691696622391001
2019-02-20,Apple (AAPL),1.09659639293053
2019-02-20,Bed Bath & Beyond (BBBY),-0.29360623836256
2019-02-20,BlackBerry (BB),0.11401681511507
2019-02-20,Clover Health (CLOV),
2019-02-20,Microsoft (MSFT),-0.6626184395705
2019-02-20,Nokia (NOK),-1.1308589824603201
2019-02-20,Nvidia (NVDA),0.8568360262788101
2019-02-20,Tilray (TLRY),6.92067921779131
2019-02-20,Virgin Galactic (SPCE),0.09861217819488999
2019-02-21,AMC Entertainment (AMC),0.07204775792062
2019-02-21,Alphabet (GOOG),-1.02100136097295
2019-02-21,Amazon (AMZN),-0.69543860258223
2019-02-21,Apple (AAPL),-0.54812610598043
2019-02-21,Bed Bath & Beyond (BBBY),-0.1177883292277
2019-02-21,BlackBerry (BB),-2.73348266990148
2019-02-21,Clover Health (CLOV),
2019-02-21,Microsoft (MSFT),1.42671936325302
2019-02-21,Nokia (NOK),0.81699659591245
2019-02-21,Nvidia (NVDA),-0.75033579083175
2019-02-21,Tilray (TLRY),0.72727087772253
2019-02-21,Virgin Galactic (SPCE),0.39408830892958996
2019-02-22,AMC Entertainment (AMC),3.09574759447845
2019-02-22,Alphabet (GOOG),-0.06295276244269
2019-02-22,Amazon (AMZN),0.7009291117062699
2019-02-22,Apple (AAPL),0.36549567828447
2019-02-22,Bed Bath & Beyond (BBBY),-0.70754091015622
2019-02-22,BlackBerry (BB),1.7564358220175598
2019-02-22,Clover Health (CLOV),
2019-02-22,Microsoft (MSFT),1.57105730596387
2019-02-22,Nokia (NOK),1.2965951817963
2019-02-22,Nvidia (NVDA),-0.06248428716573
2019-02-22,Tilray (TLRY),-3.7665430937314697
2019-02-22,Virgin Galactic (SPCE),-0.21589165884962
2019-02-25,AMC Entertainment (AMC),-1.11731739400762
2019-02-25,Alphabet (GOOG),0.65691994882337
2019-02-25,Amazon (AMZN),1.20249267761252
2019-02-25,Apple (AAPL),1.65895671513729
2019-02-25,Bed Bath & Beyond (BBBY),1.1282691943943899
2019-02-25,BlackBerry (BB),1.38090730757096
2019-02-25,Clover Health (CLOV),
2019-02-25,Microsoft (MSFT),0.88129800704017
2019-02-25,Nokia (NOK),0.48000335693358004
2019-02-25,Nvidia (NVDA),3.3322925493892903
2019-02-25,Tilray (TLRY),-0.40014966855017
2019-02-25,Virgin Galactic (SPCE),0.01966812547193
2019-02-26,AMC Entertainment (AMC),-2.61299357024148
2019-02-26,Alphabet (GOOG),0.08672030083773
2019-02-26,Amazon (AMZN),-0.8830011692625299
2019-02-26,Apple (AAPL),-0.32409852803479
2019-02-26,Bed Bath & Beyond (BBBY),-0.76336501980988
2019-02-26,BlackBerry (BB),-0.90806893950013
2019-02-26,Clover Health (CLOV),
2019-02-26,Microsoft (MSFT),0.9449077872260001
2019-02-26,Nokia (NOK),-1.2738916858356901
2019-02-26,Nvidia (NVDA),-2.7347557513578002
2019-02-26,Tilray (TLRY),1.12994539690811
2019-02-26,Virgin Galactic (SPCE),-0.39331328960622
2019-02-27,AMC Entertainment (AMC),1.8854258854319599
2019-02-27,Alphabet (GOOG),-0.13666682999808
2019-02-27,Amazon (AMZN),0.11098045951194
2019-02-27,Apple (AAPL),-0.17113693470344
2019-02-27,Bed Bath & Beyond (BBBY),-0.94674468061333
2019-02-27,BlackBerry (BB),-0.11453924091453
2019-02-27,Clover Health (CLOV),
2019-02-27,Microsoft (MSFT),-0.77710815084668
2019-02-27,Nokia (NOK),-0.8064470231593601
2019-02-27,Nvidia (NVDA),-1.9718824815028901
2019-02-27,Tilray (TLRY),-0.11173676458748
2019-02-27,Virgin Galactic (SPCE),0.19742846854311
2019-02-28,AMC Entertainment (AMC),2.34875387349582
2019-02-28,Alphabet (GOOG),0.86495545425158
2019-02-28,Amazon (AMZN),0.6066488806540901
2019-02-28,Apple (AAPL),-0.051426478794640004
2019-02-28,Bed Bath & Beyond (BBBY),0.17921557380944
2019-02-28,BlackBerry (BB),-0.11468152036242
2019-02-28,Clover Health (CLOV),
2019-02-28,Microsoft (MSFT),0.46279515863448994
2019-02-28,Nokia (NOK),-0.32520293685164003
2019-02-28,Nvidia (NVDA),-1.07240464539557
2019-02-28,Tilray (TLRY),2.88341998660541
2019-02-28,Virgin Galactic (SPCE),-0.29556388274559
2019-03-01,AMC Entertainment (AMC),14.74269727877193
2019-03-01,Alphabet (GOOG),1.3585755233948
2019-03-01,Amazon (AMZN),1.36156540761049
2019-03-01,Apple (AAPL),0.13720783794539002
2019-03-01,Bed Bath & Beyond (BBBY),2.26594603693455
2019-03-01,BlackBerry (BB),1.37772543092447
2019-03-01,Clover Health (CLOV),
2019-03-01,Microsoft (MSFT),0.12402497612941998
2019-03-01,Nokia (NOK),0.65252791364223
2019-03-01,Nvidia (NVDA),1.44323289806795
2019-03-01,Tilray (TLRY),0.03623916373429
2019-03-01,Virgin Galactic (SPCE),0.09881649204468002
2019-03-04,AMC Entertainment (AMC),-2.12121443314985
2019-03-04,Alphabet (GOOG),1.33949788587461
2019-03-04,Amazon (AMZN),2.10062857543862
2019-03-04,Apple (AAPL),1.48444544340222
2019-03-04,Bed Bath & Beyond (BBBY),-5.072880182135671
2019-03-04,BlackBerry (BB),0.9060014088027001
2019-03-04,Clover Health (CLOV),
2019-03-04,Microsoft (MSFT),0.20350678089291002
2019-03-04,Nokia (NOK),-0.48622705733204996
2019-03-04,Nvidia (NVDA),0.48688226505082005
2019-03-04,Tilray (TLRY),-3.40538555484061
2019-03-04,Virgin Galactic (SPCE),0.29614740999286
2019-03-05,AMC Entertainment (AMC),-1.6099026708904702
2019-03-05,Alphabet (GOOG),0.97817071589891
2019-03-05,Amazon (AMZN),-0.09535014085613
2019-03-05,Apple (AAPL),-0.9845288326300901
2019-03-05,Bed Bath & Beyond (BBBY),-1.59705293560039
2019-03-05,BlackBerry (BB),-1.34680008545606
2019-03-05,Clover Health (CLOV),
2019-03-05,Microsoft (MSFT),-0.75938243739652
2019-03-05,Nokia (NOK),0.8143353716957199
2019-03-05,Nvidia (NVDA),-0.5411531715708401
2019-03-05,Tilray (TLRY),-1.9377365467656
2019-03-05,Virgin Galactic (SPCE),0.0
2019-03-06,AMC Entertainment (AMC),-0.8810594103075899
2019-03-06,Alphabet (GOOG),-0.17475834803623
2019-03-06,Amazon (AMZN),-0.58847926571968
2019-03-06,Apple (AAPL),-0.28976960615678
2019-03-06,Bed Bath & Beyond (BBBY),-0.7490688876681201
2019-03-06,BlackBerry (BB),4.09555925187232
2019-03-06,Clover Health (CLOV),
2019-03-06,Microsoft (MSFT),0.24023869910778
2019-03-06,Nokia (NOK),-0.96930439781746
2019-03-06,Nvidia (NVDA),-0.98696544520409
2019-03-06,Tilray (TLRY),0.30596361078494
2019-03-06,Virgin Galactic (SPCE),-0.0984274511026
2019-03-07,AMC Entertainment (AMC),-3.55555821978856
2019-03-07,Alphabet (GOOG),-0.9259437746385201
2019-03-07,Amazon (AMZN),-1.64923451251953
2019-03-07,Apple (AAPL),-0.59832641112926
2019-03-07,Bed Bath & Beyond (BBBY),-2.0125767452930097
2019-03-07,BlackBerry (BB),-0.21857382429669997
2019-03-07,Clover Health (CLOV),
2019-03-07,Microsoft (MSFT),-0.9852659100568499
2019-03-07,Nokia (NOK),-0.8156637814259401
2019-03-07,Nvidia (NVDA),-3.20127444526258
2019-03-07,Tilray (TLRY),-3.2409799718697596
2019-03-07,Virgin Galactic (SPCE),0.19704885236802003
2019-03-08,AMC Entertainment (AMC),-2.96247413888197
2019-03-08,Alphabet (GOOG),-0.83639040935655
2019-03-08,Amazon (AMZN),-2.8165909613872797
2019-03-08,Apple (AAPL),-0.78536751777888
2019-03-08,Bed Bath & Beyond (BBBY),-1.79717416137564
2019-03-08,BlackBerry (BB),1.09528397088671
2019-03-08,Clover Health (CLOV),
2019-03-08,Microsoft (MSFT),-0.7530290849883701
2019-03-08,Nokia (NOK),0.16447745077832
2019-03-08,Nvidia (NVDA),-0.27724480408990004
2019-03-08,Tilray (TLRY),-8.05201297067268
2019-03-08,Virgin Galactic (SPCE),-0.19666133346735998
2019-03-11,AMC Entertainment (AMC),2.03527948027983
2019-03-11,Alphabet (GOOG),2.53775073067807
2019-03-11,Amazon (AMZN),3.05474797591045
2019-03-11,Apple (AAPL),3.4956881822019303
2019-03-11,Bed Bath & Beyond (BBBY),-0.39215960044910997
2019-03-11,BlackBerry (BB),1.3001174992942999
2019-03-11,Clover Health (CLOV),
2019-03-11,Microsoft (MSFT),2.02330221506044
2019-03-11,Nokia (NOK),1.31362761414808
2019-03-11,Nvidia (NVDA),7.274766466906191
2019-03-11,Tilray (TLRY),0.07143293108258
2019-03-11,Virgin Galactic (SPCE),0.09852442618401001
2019-03-12,AMC Entertainment (AMC),-1.9946821243070099
2019-03-12,Alphabet (GOOG),2.02432994446619
2019-03-12,Amazon (AMZN),0.7163817393462499
2019-03-12,Apple (AAPL),1.9819133254415497
2019-03-12,Bed Bath & Beyond (BBBY),2.42782080784726
2019-03-12,BlackBerry (BB),2.13903530593972
2019-03-12,Clover Health (CLOV),
2019-03-12,Microsoft (MSFT),0.9207622342866499
2019-03-12,Nokia (NOK),1.2965951817963
2019-03-12,Nvidia (NVDA),1.4377402604935001
2019-03-12,Tilray (TLRY),5.28193688372629
2019-03-12,Virgin Galactic (SPCE),-0.0984274511026
2019-03-13,AMC Entertainment (AMC),0.06784415900351
2019-03-13,Alphabet (GOOG),0.07750193277994999
2019-03-13,Amazon (AMZN),0.9339345999359301
2019-03-13,Apple (AAPL),0.34488689392213
2019-03-13,Bed Bath & Beyond (BBBY),0.44843465751513
2019-03-13,BlackBerry (BB),0.5235621961910699
2019-03-13,Clover Health (CLOV),
2019-03-13,Microsoft (MSFT),0.8860445259745799
2019-03-13,Nokia (NOK),-1.12000274658202
2019-03-13,Nvidia (NVDA),3.29095667753256
2019-03-13,Tilray (TLRY),0.0
2019-03-13,Virgin Galactic (SPCE),-0.09851503037757
2019-03-14,AMC Entertainment (AMC),-0.9491548699847601
2019-03-14,Alphabet (GOOG),-0.25397008925196
2019-03-14,Amazon (AMZN),0.11764526367188
2019-03-14,Apple (AAPL),0.43644464726599
2019-03-14,Bed Bath & Beyond (BBBY),-1.3392859315038
2019-03-14,BlackBerry (BB),-1.5625058983760698
2019-03-14,Clover Health (CLOV),
2019-03-14,Microsoft (MSFT),0.17391038977581
2019-03-14,Nokia (NOK),1.1326888932971801
2019-03-14,Nvidia (NVDA),-0.19434736461936
2019-03-14,Tilray (TLRY),-1.57288632150424
2019-03-14,Virgin Galactic (SPCE),0.09861217819488999
2019-03-15,AMC Entertainment (AMC),0.88980231003292
2019-03-15,Alphabet (GOOG),-0.1093634849011
2019-03-15,Amazon (AMZN),0.9870787101607201
2019-03-15,Apple (AAPL),1.75447888128961
2019-03-15,Bed Bath & Beyond (BBBY),-2.06852387184861
2019-03-15,BlackBerry (BB),0.52910255813805
2019-03-15,Clover Health (CLOV),
2019-03-15,Microsoft (MSFT),1.7795165851252899
2019-03-15,Nokia (NOK),2.72000122070312
2019-03-15,Nvidia (NVDA),1.2155529260373201
2019-03-15,Tilray (TLRY),0.49593694518985004
2019-03-15,Virgin Galactic (SPCE),-0.09851503037757
2019-03-18,AMC Entertainment (AMC),1.9674353212763203
2019-03-18,Alphabet (GOOG),-0.54906749575769
2019-03-18,Amazon (AMZN),1.8152170284814102
2019-03-18,Apple (AAPL),0.56584505857728
2019-03-18,Bed Bath & Beyond (BBBY),-4.3564347460764905
2019-03-18,BlackBerry (BB),0.0
2019-03-18,Clover Health (CLOV),
2019-03-18,Microsoft (MSFT),0.30703676789045
2019-03-18,Nokia (NOK),-0.6230523579077201
2019-03-18,Nvidia (NVDA),1.00274076426492
2019-03-18,Tilray (TLRY),1.12405720236836
2019-03-18,Virgin Galactic (SPCE),0.009856515283579448
2019-03-19,AMC Entertainment (AMC),1.33067074396813
2019-03-19,Alphabet (GOOG),0.84033613445377
2019-03-19,Amazon (AMZN),1.9520002092633801
2019-03-19,Apple (AAPL),0.31849148333751
2019-03-19,Bed Bath & Beyond (BBBY),-2.13940283532841
2019-03-19,BlackBerry (BB),0.21053113435443002
2019-03-19,Clover Health (CLOV),
2019-03-19,Microsoft (MSFT),0.7057238557497599
2019-03-19,Nokia (NOK),0.47021524189769004
2019-03-19,Nvidia (NVDA),2.4531024531024603
2019-03-19,Tilray (TLRY),2.4129137721178298
2019-03-19,Virgin Galactic (SPCE),0.08874691555802
2019-03-20,AMC Entertainment (AMC),-0.5252785693406999
2019-03-20,Alphabet (GOOG),2.26166407267252
2019-03-20,Amazon (AMZN),0.8597864422936301
2019-03-20,Apple (AAPL),0.26456425496961
2019-03-20,Bed Bath & Beyond (BBBY),-1.4809593344671501
2019-03-20,BlackBerry (BB),-0.52521206229656
2019-03-20,Clover Health (CLOV),
2019-03-20,Microsoft (MSFT),0.26173383333651
2019-03-20,Nokia (NOK),-1.2480487614731
2019-03-20,Nvidia (NVDA),0.8619711432658401
2019-03-20,Tilray (TLRY),-5.69159877970086
2019-03-20,Virgin Galactic (SPCE),-0.04925281728558
2019-03-21,AMC Entertainment (AMC),2.90429402730441
2019-03-21,Alphabet (GOOG),0.37893311201702
2019-03-21,Amazon (AMZN),1.3475982733443999
2019-03-21,Apple (AAPL),3.6096871283997003
2019-03-21,Bed Bath & Beyond (BBBY),-0.42949476356352
2019-03-21,BlackBerry (BB),-0.21119806969073
2019-03-21,Clover Health (CLOV),
2019-03-21,Microsoft (MSFT),1.7431576377467
2019-03-21,Nokia (NOK),0.15798150082726
2019-03-21,Nvidia (NVDA),3.33463735765466
2019-03-21,Tilray (TLRY),0.0
2019-03-21,Virgin Galactic (SPCE),0.34499601609505
2019-03-22,AMC Entertainment (AMC),-0.6414392590825401
2019-03-22,Alphabet (GOOG),-0.14531767042309
2019-03-22,Amazon (AMZN),-0.26155175044979
2019-03-22,Apple (AAPL),0.69271155588428
2019-03-22,Bed Bath & Beyond (BBBY),-0.0718923723331
2019-03-22,BlackBerry (BB),-1.05819502448419
2019-03-22,Clover Health (CLOV),
2019-03-22,Microsoft (MSFT),-1.0180461513329
